review_card_id,lesson_id,course_id,grade_level,title,source,lesson_source_hash,review_card_hash,course_source,course_source_hash,lesson_course_basis_hash,review_basis_hash,card_status,queue_source_status,complete_disposition_status,complete_disposition_decision,visual_status,grade_language_status,progression_status,open_queue_rows,duplicate_status,duplicate_cluster_count,duplicate_placement_count,within_lesson_duplicate_groups,duplicate_cluster_ids,standards_status,standards_evidence_map_status,standards_dossier_count,standards_pending_edges,standards_approved_edges,standards_rejected_edges,standards_needing_exact_benchmark,standards_frameworks,standards_candidate_codes,standards_edge_ids,prior_interaction_classification,assessor_tasks
S244-RC-ee-01-01,ee-01-01,expressions-equations,6,Exponent Notation,content/courses/expressions-equations/lessons/ee-01-01.json,406db5acfadfb00942371a6bb6e0baead9c578624d0dee036d131970f96b9eda,3be3317a5f5fb20e8dfe8f51b3398f253868c60600e488dd67870351b6d70054,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,b05ea8f3b3750b26256a2cf319c63530ff0992fd95c75fc9d613fc097b5b992e,15e0199fc748e940dd0770fcc525e746df6d3a0d322bf87de2a8580c38888207,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,352c96439f245b27c3628647 4de7e5ae60f77557991a7092 97b03e7c508a930a70e19100 a60f0679765c620cd48c283d b158f8bb11eb63ab6ae0b6e9,KEEP,
S244-RC-ee-01-02,ee-01-02,expressions-equations,6,Evaluating Powers,content/courses/expressions-equations/lessons/ee-01-02.json,2ef17075a73bbadc3a75fc91fa03dc05807a3470895f1b9dd310968c0118aed6,8d1ee4b4dd0c15b750bc16fdeae9ce5ccbadff8311bede50e420616be330aab9,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,56643f923fd3903bbb36fbc7d84443b6f599b394ddf5b3429879b58d17f55e28,1e708089259db30437ec1c780e73e7083d2d09aea4438c9f8440e64ae42f83c8,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,0893fb3f976933e8ee7b5a75 614745579ae1ce28422d2c8c 98cb0f2007fa0ca8438c0a0c a437a9a8d08abcbcdd7782e0 b13fb42a51e9757ddf2ecd65,KEEP,
S244-RC-ee-01-03,ee-01-03,expressions-equations,6,Order of Operations with Exponents,content/courses/expressions-equations/lessons/ee-01-03.json,90afe2456812617436287a98af4cdc145d61e109462cb3c3141c903a4cdab4d4,e7d71191461f0d18243003e6d8e4f2e8f9a2583928d863ca92767ba7f4e4a04c,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,7223ed13e872a7bb7d2b9df308a9b22b133ad8677d32357b5b4d85fbd409b921,c0829fb6e55325e76fac0782ecd5a5329c52521ab635b3ad12705a4aef29b70e,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,361f1096aa44aba9f95fe1ed b8c84f85f0dba37826cff02c ba717715ee1555dc3ec9c3a3 d271bc9856af5a6d523a2193 f241c82a4ecbd93b3306f281,KEEP,
S244-RC-ee-02-01,ee-02-01,expressions-equations,6,Variables Stand for Numbers,content/courses/expressions-equations/lessons/ee-02-01.json,3e7b23ce54093be2b4f4b10e3cf9b955e1579d8516c52eb273c1d15d5d414c75,d1fd50706ba1c6c143e84a241d854c4f3255202af7133158a50fc06b6956d095,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,f9295e28578860d81fafc95f9bc866ba28887fa41200193a79528e4c555c8847,d0a8fa7b678b8e3e4792af885caeb86e8f9a0359c699837bd281d94adb7f89ea,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,2491e191ed0c3768af42392f 8a0a6072df3310b5d32f50b5 9dcb5e1278a333b3c537e8b8 b2b8c4e752c1dc513e0e6d95 b4ac0d0b3aff5608c375fdc9,CHANGE,
S244-RC-ee-02-02,ee-02-02,expressions-equations,6,Evaluating Expressions,content/courses/expressions-equations/lessons/ee-02-02.json,79f295d73b874a7308a726a37023003f3143193c550c73eeac805c20b92a70bb,54d152c7dee53ff9139e54523a3a85354e6283655350f0f1d0218371fdd9776d,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,20089195943f09c657dfe8c9ca62ed7b470dbf6c9975ecbc1b696e5eb0de3227,0dbda257e8afb634ef78e15d20d0d4a10cc963aad3d7a09ccdf7e20864d6e36b,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,05cccc63c78d62fe4e21a52a 3ebd6a4d5af4d3f45bb76b77 42b35a8a45b7423b6fce9799 50c7cbf8f86b2026b2fdccda c2b4590e492f2a3bfd8d0b86,KEEP,
S244-RC-ee-02-03,ee-02-03,expressions-equations,6,Writing Expressions from Words,content/courses/expressions-equations/lessons/ee-02-03.json,e1e8782118975a0b5c6350c77c96ba283fd303698fffbfa9a81d21aba71d03fa,36a7e90f5e723c05328128a2e0ae6cc0881fab31732f99608c7e6e6f0d047c78,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,aba719a783f5afff8743619a663ff810374dde93c19c4916b7b3fd80002df376,2bc6a5ec15c873cf6816323ff77847b1b52a1e7c6da396a6f07ab17fa74b1cf3,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,200685cbe648b8a5c3775213 422faf8e9058dc4e4e4e8106 6ba1a1f63488036db68589eb 870b0c26de9e03cbf19590c1 fd394652791aa76ac73f0ce3,KEEP,
S244-RC-ee-02b-01,ee-02b-01,expressions-equations,6,Naming the Parts,content/courses/expressions-equations/lessons/ee-02b-01.json,8985ab4d110b750fcea8ee9a8c07b8555f47c40e3fcb978d41b9dc52c4e07303,f8b7ef02d7c9e3cf1f3b741f7cd0d049b67dc1baf87a85d8260c73666b2a591b,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,1736587a4d6f6a56b9c4f9a5a2f52bea4d0ab181fc65d739aff69fcf05441a6e,be3aff203bb1435ab367df43090231eddc1528be0298de8dc4244ded1f9df1c5,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-ee-02b-02,ee-02b-02,expressions-equations,6,The Coefficients You Cannot See,content/courses/expressions-equations/lessons/ee-02b-02.json,054d4a95caa841aad5a6428fb31a00e54ed1d10b4a19983e0daf296386699343,a08e0e7088ec3e37a2e6f31f9e56d264038dc15d03791392e7dd4163359690f6,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,74a93e3e468f791abe140916876ad0f5aa42e24dc27081b97fb68fa47e15993b,a88938da9046728a683686ac787aca900257e8ddd582323fdc5238111690485f,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-ee-02b-03,ee-02b-03,expressions-equations,6,Reading an Expression Aloud,content/courses/expressions-equations/lessons/ee-02b-03.json,f96d758311839d63364302ad05773333a0db10fcdb92b7d0a43731d0c3be3999,fdba17ffcf4bacbdbf35e9b383331c5d0f0997ed4c1fa1f6e5ae8643fe6780b6,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,cf687dbcb85d7612b1dd4cf3af2f46260385cd55478de9162da5c0bfe310f0c7,13e2919643a620a821081ef30ae5f939d6c06624b63bbe32fd595497844a610c,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-ee-03-01,ee-03-01,expressions-equations,6,The Distributive Property with Variables,content/courses/expressions-equations/lessons/ee-03-01.json,5d08026becd68b283b5e59edb428777300fbc8ba3f4f93dfd423f51279313b14,721a174bf0de7d0b27503acda527afba24693a66b61f39003be3109072eba10f,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,b58b85b872aa1547e001c2d7801e7e0012a6f59b800ad6a7cff602838d0d5766,39471b97dd0fc1bde6b5210caf67ad335aacae04ccfac7f4f8ca9da2293c5088,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,091385c6d4a3d69f10409f36 453df7b31c151e0b1082579a 5f0ee2bd27b5369e43cc96b6 ddf5a9f94c87bd8f97cd301b f146f9ed22a645ec02664d3e,KEEP,
S244-RC-ee-03-02,ee-03-02,expressions-equations,6,Combining Like Terms,content/courses/expressions-equations/lessons/ee-03-02.json,19768f7be4b3ed15dae2282ca715b8617155ef1047cf46b76ba5719937d49cf1,975e2002723cdc74c6fbee31f355856283448225ab822f84eaf65d79db65c957,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,8d6550a981b34db9aa05d2554fc9012c61556752325e28d5704ee884a0b07019,76810cbaab3378ffbf90af1956ab7dee4fcad9db42ea762a37bf2a8a63b1c99f,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,0196e75c5f1b8691c20035f7 18efa67191798927bf04e143 804b5b821c4b97268b4c848d 83967a24904cf62783fb9189 9736c4a5ee895a0cf97a761e,KEEP,
S244-RC-ee-03-03,ee-03-03,expressions-equations,6,Testing for Equivalence,content/courses/expressions-equations/lessons/ee-03-03.json,7295298225c2bb9db53c97e73a1d9734a62e57bfa2420caa393d0060d85a1c34,2defd0c587b3d1c61dd9ed2254fd9485707e78754b288905da798bdd856badaa,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,06b432f207ac1882576e5be76ac620708c3d4915b84133e3d94ea568885cb302,ba1ac060e88ee60be8ce66e4ff0e9fe471c20aa2c8a796e9288dbfe588d1e691,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,7a7bd4da17f007d23b38be06 b5735df9f33cec03913f3219 be3eb575b1aa1efe1b1c25e4 c45d876afc7f6b9e540af946 ffe8a8ab0a6c119fcc7a61bd,KEEP,
S244-RC-ee-04-01,ee-04-01,expressions-equations,6,What an Equation Says,content/courses/expressions-equations/lessons/ee-04-01.json,87c99525687e075b630cd50a085fe6b63ccc0694543a2af11b8d904da03c2e42,30143b6b68deec29d7d7f62df81fd9b6c1f9a5d6ae459e3c7895f3528d9f5dbc,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,7f60592238f47c1bc6a46ae0960d21292e6238e1855d73a39e894ac2a9490a47,c97078f28e52a76f918a54c0ab76aca826b778bcb780b4ad6ed79fc584e4ea52,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,37a615d01d42eda2243327d8 716683627b25e3d4c77c8e69 770ddbd0dec68688542c749d afc24a270cef518d46abd930 d3f9cae3fc5a98dcc527d9f2,CHANGE,
S244-RC-ee-04-02,ee-04-02,expressions-equations,6,Solving with Addition & Subtraction,content/courses/expressions-equations/lessons/ee-04-02.json,768b4a925c0ac8c9299b1c95de12ff0cbc847621a0f41428ee1b81b12bafb626,274a31686913e0a01d7f3b40cccc32b5d3d489b170609f126b50cb4395ccd25c,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,52d6a2e648e2fd2aa708c1753e12dac69c97a169180b1d7f43ff9c52af115907,7ed1e00cfea460a82567c3930e8d63c9d9fb3af72acc509da959dde366f619e1,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,4da7bd25f41b8fdfbdd3830f 5ebc88549330c9e065c4c216 6939feed7b49549bfd915f6f 6f3bcf4a54db3fcb29bd7b31 94633384555c8c0b18376ea1,KEEP,
S244-RC-ee-04-03,ee-04-03,expressions-equations,6,Solving with Multiplication & Division,content/courses/expressions-equations/lessons/ee-04-03.json,2c1a30bc8589a3cd5b2c6c37a9a0ddb3de56bf151954819797ddffecb5a78e4f,323c0aa65abcfd5a810e72bb8c6f30cc529f1dd5518f2d9d86eaa5c18092c373,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,4db28753d1dc3662758aff03c60eb40c5940012d35faa9896b0c8eb7783ad501,7974cc383706abe127b3e5ae1bf7076992c660f3f1deec6cf353a86999f45251,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,09bdcedf50352af62bc695f6 18f44f7d0702b0156b443444 ac9d0ea11180a092943a09c4 bf603a1f7c7ae1644575b26a f223296a2e1e185ad277a295,KEEP,
S244-RC-ee-05-01,ee-05-01,expressions-equations,6,What an Inequality Says,content/courses/expressions-equations/lessons/ee-05-01.json,34854c3f8415ee6e12ea11444209106d2abe7a30ebc49f8285e3dfe4ec5595c6,f3d29010a6694b289b6f20b3406cec3c0d948513471057f87124102fcc3fbb9f,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,66a42fd46efa03e5180110d652c8639991c915986d1d26e54e700471533cb47d,060baf27e02cec0d7abaea2ed2f7ccb14d5cb3b8314a02eabab5d93ab887c2d3,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,OPEN_REPEAT_PURPOSE_OR_REDESIGN,1,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,087acec64f4bf4b1ae0bb3e4 84aad943e244a63ad5177cf7 8a9a3640b339ba06c32e2289 ccf3f7070ca88506501fcb55 fed4e7ea6763fcde0e0ccbdf,CHANGE,PROGRESSION_AND_DUPLICATION_REVIEW
S244-RC-ee-05-02,ee-05-02,expressions-equations,6,Graphing Inequalities,content/courses/expressions-equations/lessons/ee-05-02.json,c904c6c8df495fb93429eb9c3e34ba6c964404222c00d48f3d1090c177e0a491,f8fb28a7cd3fe517f29af668311962e82a6eec7d81853dedb13bb1cee339c362,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,8b59b8ef92d6366eb312be9814264ff6a5a63a5470ea5c9c69725eb21e2456d5,6950e0245ba2b76c92c707fd7bcfa178b480eb3378b99cfc4d89958320065544,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,4d1c12548a1b7cee3410ca25 694fe36ea4d5aa06a13cdf3c 73148f3f6b36ca03056aed96 766edee4e5be61a9be15f972 9ec82083340fdf69b3672155,KEEP,
S244-RC-ee-05-03,ee-05-03,expressions-equations,6,Dependent and Independent Variables,content/courses/expressions-equations/lessons/ee-05-03.json,eb3395a06eac1566350eb38b35fde5c01a3b947407a6f7a071bf8ecefc3d2776,1449ac1ebe9c8703138961362731fc00077fdea5f2cff51b64763a394a91b150,content/courses/expressions-equations/course.json,694ceafb0e87061feaf53878819b59b24edee6725f9c8b36b474b9cc42818860,934cb271a3bc825fe08ba5dfbe4c8eb4fb5f097ece2fb26304716b565e6f5b17,1ce70d660346bc3709fec2e533d213229ec062b98477f3472888870dfc25ef96,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,6.EE CA-6.EE MA.6.EE NY-6.EE §111.26,7040a638762e97211ce253b9 ab1509a71bed6398c5d93868 b8566909ddb1c83363e71962 cd21f2476c8cfb1a5585ad71 fe63ec5bd691ed6c38b8c5e8,KEEP,
S244-RC-ep-01-01,ep-01-01,exponents-polynomials,9,Product & Quotient Rules,content/courses/exponents-polynomials/lessons/ep-01-01.json,3f0a920547b44460e3158864eae5e34df2dbb1d475bc52d85437b71eff793679,95278e7ecb57947813e5077e566f14f3cc312f7632d7d9b1add8976f4da579c1,content/courses/exponents-polynomials/course.json,2f3c1cd1155164d3e91465ff533e0429d36ee6d30b93730752791a2f1b3f36da,6f7d96418b9ec97c5645d39a4ba9df626bd3f06584a5e3b9834182078a9fd286,6a7a9f4bdfcf2c579cb5807c464d0fb65d8709a1dede1ee673b529ac9b8f91a5,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSA HSA MA.HS.HSA NY-HSA §111.39,1137ef41c3c0ca84dd3cc5e1 3c70bb302ebe9a32ea4b851c 86f970c77628ee1ad67664d9 b7b2bfd912b72de7d956537d f0e73548888c22d8a4cc03b3,KEEP,
